id	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	otherCatalogNumbers	kingdom	phylum	class	order	family	scientificName	scientificNameAuthorship	genus	specificEpithet	taxonRank	infraspecificEpithet	identifiedBy	dateIdentified	identificationReferences	identificationRemarks	taxonRemarks	identificationQualifier	typeStatus	recordedBy	recordedByID	associatedCollectors	recordNumber	eventDate	year	month	day	startDayOfYear	endDayOfYear	verbatimEventDate	occurrenceRemarks	habitat	substrate	verbatimAttributes	fieldNumber	informationWithheld	dataGeneralizations	dynamicProperties	associatedTaxa	reproductiveCondition	establishmentMeans	cultivationStatus	lifeStage	sex	individualCount	samplingProtocol	samplingEffort	preparations	country	stateProvince	county	municipality	locality	locationRemarks	localitySecurity	localitySecurityReason	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	verbatimCoordinates	georeferencedBy	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	minimumElevationInMeters	maximumElevationInMeters	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	verbatimElevation	disposition	language	recordEnteredBy	modified	sourcePrimaryKey-dbpk	collId	recordId	references
13672450	ASU	ASUHIC		PreservedSpecimen	552619d0-4795-4149-b8da-d7337829bdc2	ASUHIC0078242		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			J.T. Doyen	1981						H. Ridings				1970-09-30	1970	9	30	273																					USA	Arizona	Maricopa County		Tempe				33.425914	-111.940005	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-14 19:11:14		1	urn:uuid:552619d0-4795-4149-b8da-d7337829bdc2	http://scan-bugs.org/portal/collections/individual/index.php?occid=13672450
13672460	ASU	ASUHIC		PreservedSpecimen	d66947fb-5966-4a2e-ba9a-587d02f1e30e	ASUHIC0078243		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			J.T. Doyen	1981						C. Creasman				1971-09-29	1971	9	29	272			found under a rock																		USA	Arizona	Cochise County		Willcox				32.25278	-109.83139	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-14 18:59:14		1	urn:uuid:d66947fb-5966-4a2e-ba9a-587d02f1e30e	http://scan-bugs.org/portal/collections/individual/index.php?occid=13672460
13672478	ASU	ASUHIC		PreservedSpecimen	9a8559e9-ddbf-47d6-b368-614a67279917	ASUHIC0078244		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			J.T. Doyen	1981						C. Coyner				1971-10-02	1971	10	2	275																					USA	Arizona	Gila County						33.637031	-110.521531	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-14 14:51:18		1	urn:uuid:9a8559e9-ddbf-47d6-b368-614a67279917	http://scan-bugs.org/portal/collections/individual/index.php?occid=13672478
14394410	ASU	ASUHIC		PreservedSpecimen	d1a5c554-40a3-472d-8549-b54617cde3c5	ASUHIC0078245		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			Charles A. Triplehorn	1968						J. Wielgus				1981-04-05	1981	4	5	95																					USA	Arizona	Cochise County		Ramsey Canyon				31.4625	-110.28889	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-15 14:43:06		1	urn:uuid:d1a5c554-40a3-472d-8549-b54617cde3c5	http://scan-bugs.org/portal/collections/individual/index.php?occid=14394410
14394411	ASU	ASUHIC		PreservedSpecimen	1f8f6482-498d-4ece-a11a-a4472ae4c104	ASUHIC0078246		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			Charles A. Triplehorn	1968						M.E. Douglas				1991-07-15	1991	7	15	196																					USA	Arizona	Coconino County		2 mi. N of confluence with Colorado River and Little Colorado River at Powell Canyon				36.222095	-111.813716	WGS84			Christopher Henny		Google Earth	requires verification										chenny	2015-04-14 18:05:13		1	urn:uuid:1f8f6482-498d-4ece-a11a-a4472ae4c104	http://scan-bugs.org/portal/collections/individual/index.php?occid=14394411
14394413	ASU	ASUHIC		PreservedSpecimen	6a8621cf-ee36-48ae-b7ff-1bd517ccab96	ASUHIC0078247		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			Charles A. Triplehorn	1968						Jean H. Puckle				1963-08-17	1963	8	17	229																					USA	New Mexico	Hidalgo County		5 mi. NW of Rodeo				31.889593	-109.047806	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-15 16:02:48		1	urn:uuid:6a8621cf-ee36-48ae-b7ff-1bd517ccab96	http://scan-bugs.org/portal/collections/individual/index.php?occid=14394413
14394416	ASU	ASUHIC		PreservedSpecimen	05afe070-ad13-44da-9483-f0fbb5307f85	ASUHIC0078248		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			Charles A. Triplehorn	No record						S.R. Harms				1969-11-09	1969	11	9	313																					USA	Arizona	Maricopa County		Tempe				33.425914	-111.940005	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-14 19:11:14		1	urn:uuid:05afe070-ad13-44da-9483-f0fbb5307f85	http://scan-bugs.org/portal/collections/individual/index.php?occid=14394416
14394435	ASU	ASUHIC		PreservedSpecimen	dbeaa429-ddf7-4aec-b3c0-d346f0eaadbb	ASUHIC0078250		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			Charles A. Triplehorn	1968						Stanley C. Williams				1965-08-30	1965	8	30	242																		pit trap			USA	Arizona	Maricopa County		Sunflower				33.86417	-111.46694	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-14 14:51:18		1	urn:uuid:dbeaa429-ddf7-4aec-b3c0-d346f0eaadbb	http://scan-bugs.org/portal/collections/individual/index.php?occid=14394435
14394436	ASU	ASUHIC		PreservedSpecimen	f14a7739-62a3-47bb-a9e9-8c3d30e19b60	ASUHIC0078251		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			Charles A. Triplehorn	1969						Stanley C. Williams				1965-08-30	1965	8	30	242																		pit trap			USA	Arizona	Maricopa County		Sunflower				33.86417	-111.46694	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-14 14:51:18		1	urn:uuid:f14a7739-62a3-47bb-a9e9-8c3d30e19b60	http://scan-bugs.org/portal/collections/individual/index.php?occid=14394436
14394437	ASU	ASUHIC		PreservedSpecimen	220402ad-c0c7-4c98-947c-e746cbd91757	ASUHIC0078252		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			Charles A. Triplehorn	1969						Stanley C. Williams				1965-08-30	1965	8	30	242																		pit trap			USA	Arizona	Maricopa County		Sunflower				33.86417	-111.46694	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-14 14:51:18		1	urn:uuid:220402ad-c0c7-4c98-947c-e746cbd91757	http://scan-bugs.org/portal/collections/individual/index.php?occid=14394437
14394440	ASU	ASUHIC		PreservedSpecimen	700f3eae-e306-4f63-bdc7-8090f2a44bf5	ASUHIC0078253		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			Charles A. Triplehorn	1969						Stanley C. Williams				1965-08-30	1965	8	30	242																		pit trap			USA	Arizona	Maricopa County		Sunflower				33.86417	-111.46694	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-14 14:51:18		1	urn:uuid:700f3eae-e306-4f63-bdc7-8090f2a44bf5	http://scan-bugs.org/portal/collections/individual/index.php?occid=14394440
14394441	ASU	ASUHIC		PreservedSpecimen	8e2914f5-9caa-41e5-83f1-57e9e40f896b	ASUHIC0078254		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			Charles A. Triplehorn	1969						Stanley C. Williams				1965-08-30	1965	8	30	242																		pit trap			USA	Arizona	Maricopa County		Sunflower				33.86417	-111.46694	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-14 14:51:18		1	urn:uuid:8e2914f5-9caa-41e5-83f1-57e9e40f896b	http://scan-bugs.org/portal/collections/individual/index.php?occid=14394441
14394444	ASU	ASUHIC		PreservedSpecimen	03e711a3-2031-45a1-8840-a2716df8ed6b	ASUHIC0078255		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			Charles A. Triplehorn	1969						Stanley C. Williams				1965-08-30	1965	8	30	242																		pit trap			USA	Arizona	Maricopa County		Sunflower				33.86417	-111.46694	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-14 14:51:18		1	urn:uuid:03e711a3-2031-45a1-8840-a2716df8ed6b	http://scan-bugs.org/portal/collections/individual/index.php?occid=14394444
14394447	ASU	ASUHIC		PreservedSpecimen	632f6525-d7dd-43a6-8e36-187ad1b338e6	ASUHIC0078256		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			Charles A. Triplehorn	1969						Stanley C. Williams				1965-08-30	1965	8	30	242																		pit trap			USA	Arizona	Maricopa County		Sunflower				33.86417	-111.46694	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-14 14:51:18		1	urn:uuid:632f6525-d7dd-43a6-8e36-187ad1b338e6	http://scan-bugs.org/portal/collections/individual/index.php?occid=14394447
14394449	ASU	ASUHIC		PreservedSpecimen	4d620b16-5afb-4f35-bd2d-2b669e2d79fb	ASUHIC0078257		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			Charles A. Triplehorn	1969						Stanley C. Williams				1965-08-30	1965	8	30	242																		pit trap			USA	Arizona	Maricopa County		Sunflower				33.86417	-111.46694	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-14 14:51:18		1	urn:uuid:4d620b16-5afb-4f35-bd2d-2b669e2d79fb	http://scan-bugs.org/portal/collections/individual/index.php?occid=14394449
14394451	ASU	ASUHIC		PreservedSpecimen	589e8fda-138d-4739-ba9a-4e6c61f33a4e	ASUHIC0078258		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			Charles A. Triplehorn	1969						Stanley C. Williams				1965-08-30	1965	8	30	242																		pit trap			USA	Arizona	Maricopa County		Sunflower				33.86417	-111.46694	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-14 14:51:18		1	urn:uuid:589e8fda-138d-4739-ba9a-4e6c61f33a4e	http://scan-bugs.org/portal/collections/individual/index.php?occid=14394451
14394453	ASU	ASUHIC		PreservedSpecimen	f99c64b5-8d51-411b-9d71-223243b69a59	ASUHIC0078259		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			Charles A. Triplehorn	No record						Ronald S. Wielgus				1981-08-08	1981	8	8	220																					USA	Arizona	Cochise County		5131 Bannock Street, Pueblo Del Sol, Huachuca Mountains				31.475908	-110.269907	WGS84			Christopher Henny		SCAN	requires verification										chenny	2016-01-01 16:02:52		1	urn:uuid:f99c64b5-8d51-411b-9d71-223243b69a59	http://scan-bugs.org/portal/collections/individual/index.php?occid=14394453
14394454	ASU	ASUHIC		PreservedSpecimen	bbd7b757-9a3f-45fc-a2a9-64265e86fd2f	ASUHIC0078260		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			Charles A. Triplehorn	No record						Ronald S. Wielgus				1981-08-08	1981	8	8	220																					USA	Arizona	Cochise County		5131 Bannock Street, Pueblo Del Sol, Huachuca Mountains				31.475908	-110.269907	WGS84			Christopher Henny		SCAN	requires verification										chenny	2016-01-01 16:02:52		1	urn:uuid:bbd7b757-9a3f-45fc-a2a9-64265e86fd2f	http://scan-bugs.org/portal/collections/individual/index.php?occid=14394454
14394474	ASU	ASUHIC		PreservedSpecimen	be8864c9-c356-4bfa-b3a0-63b79d1e092a	ASUHIC0078249		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			Charles A. Triplehorn	No record						Ronald S. Wielgus				1969-04-20	1969	4	20	110			[locality says found on Hughes Corral road]																		USA	Arizona	Maricopa County		1.5 mi. NE of Desert Vista pit stop				33.669757	-111.510225	WGS84			Christopher Henny		SEINet	requires verification										chenny	2016-01-01 16:02:52		1	urn:uuid:be8864c9-c356-4bfa-b3a0-63b79d1e092a	http://scan-bugs.org/portal/collections/individual/index.php?occid=14394474
14394486	ASU	ASUHIC		PreservedSpecimen	315212de-c736-42a1-86f0-11975c18324f	ASUHIC0078261		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			J.T. Doyen	1981						D.G. Scott				1970-10-24																									USA	Arizona	Gila County		Sierra Ancha Mountains				33.870496	-110.968202	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-15 15:57:09		1	urn:uuid:315212de-c736-42a1-86f0-11975c18324f	http://scan-bugs.org/portal/collections/individual/index.php?occid=14394486
14660957	ASU	ASUHIC		PreservedSpecimen	9f51213f-6321-458f-8f3c-68080e8ed47c	ASUHIC0078262		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			J.T. Doyen	1981						Mont A. Cazier		Mont A. Cazier's Family		1975-08-13	1975	8	13	225																					USA	New Mexico	Hidalgo County		Post Office Canyon				31.729434	-108.978201	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-15 15:49:34		1	urn:uuid:9f51213f-6321-458f-8f3c-68080e8ed47c	http://scan-bugs.org/portal/collections/individual/index.php?occid=14660957
14660958	ASU	ASUHIC		PreservedSpecimen	49c6bb4a-f1ef-4878-9896-ea5be8cfb6e0	ASUHIC0078263		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			J.T. Doyen	1981						Robert D. Ohmart				1963-08-22	1963	8	22	234																					USA	New Mexico	Hidalgo County		Cloverdale				31.416917	-108.929725	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-15 15:54:42		1	urn:uuid:49c6bb4a-f1ef-4878-9896-ea5be8cfb6e0	http://scan-bugs.org/portal/collections/individual/index.php?occid=14660958
14660959	ASU	ASUHIC		PreservedSpecimen	d50c6f34-91b8-4826-aea5-60ac546b080e	ASUHIC0078264		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			Charles A. Triplehorn	1968						J. Scott				1963-11-16	1963	11	16	320																					USA	Arizona	Maricopa County		Phoenix				33.44833	-112.07333	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-15 13:47:32		1	urn:uuid:d50c6f34-91b8-4826-aea5-60ac546b080e	http://scan-bugs.org/portal/collections/individual/index.php?occid=14660959
14660960	ASU	ASUHIC		PreservedSpecimen	348f9108-63f5-4489-a69d-095df25c3769	ASUHIC0078265		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			Charles A. Triplehorn	No record						C. Chandler				1969-10-12	1969	10	12	285																					USA	Arizona	Maricopa County		Phoenix				33.44833	-112.07333	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-15 13:47:32		1	urn:uuid:348f9108-63f5-4489-a69d-095df25c3769	http://scan-bugs.org/portal/collections/individual/index.php?occid=14660960
14660961	ASU	ASUHIC		PreservedSpecimen	1b23618a-ac6b-4f4e-ad0a-5d61f16ff4b1	ASUHIC0078266		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			Charles A. Triplehorn	1968						R.D. Hill				1968-10-19	1968	10	19	293																					USA	Arizona	Maricopa County		Sycamore Creek near Sunflower				33.892414	-111.481757	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-15 16:10:04		1	urn:uuid:1b23618a-ac6b-4f4e-ad0a-5d61f16ff4b1	http://scan-bugs.org/portal/collections/individual/index.php?occid=14660961
14660962	ASU	ASUHIC		PreservedSpecimen	2a76698c-08cf-4f6d-871e-636cdb9b421a	ASUHIC0078267		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			Charles A. Triplehorn	1968						Charles Moss				1968-09-28	1968	9	28	272																					USA	Arizona	Gila County		Sierra Ancha Mountains				33.870496	-110.968202	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-15 15:57:09		1	urn:uuid:2a76698c-08cf-4f6d-871e-636cdb9b421a	http://scan-bugs.org/portal/collections/individual/index.php?occid=14660962
14660963	ASU	ASUHIC		PreservedSpecimen	86e223cf-899a-4a0c-b08f-78c197533255	ASUHIC0078268		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			Charles A. Triplehorn	1968						Marva Croaff				1968-10-20	1968	10	20	294																					USA	Arizona	Pima County		Tucson				32.22167	-110.92583	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-15 14:16:17		1	urn:uuid:86e223cf-899a-4a0c-b08f-78c197533255	http://scan-bugs.org/portal/collections/individual/index.php?occid=14660963
14660964	ASU	ASUHIC		PreservedSpecimen	f185d1e0-f3fa-4086-935e-0a0d95970796	ASUHIC0078269		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulata	(Say, 1824)	Eusattus	reticulata			Charles A. Triplehorn	1968						Marva Croaff				1968-10-20	1968	10	20	294																					USA	Arizona	Pima County		Tucson				32.22167	-110.92583	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-15 14:16:17		1	urn:uuid:f185d1e0-f3fa-4086-935e-0a0d95970796	http://scan-bugs.org/portal/collections/individual/index.php?occid=14660964
14660965	ASU	ASUHIC		PreservedSpecimen	233d55c5-6382-4196-865b-82a4e9f52cd7	ASUHIC0078270		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus reticulatus	(Say, 1824)	Eusattus	reticulatus			Charles A. Triplehorn	1968						Martin A. Kolner		Lynn Kolner		1975-09-28	1975	9	28	271																					USA	Arizona	Santa Cruz County		0.4 mi. SSE of Harshaw				31.4637	-110.702715	WGS84			Christopher Henny		SCAN	requires verification		1554					5100ft			chenny	2015-04-15 15:59:30		1	urn:uuid:233d55c5-6382-4196-865b-82a4e9f52cd7	http://scan-bugs.org/portal/collections/individual/index.php?occid=14660965
14660969	ASU	ASUHIC		PreservedSpecimen	8a727257-fb27-45dc-a016-772202f2fb52	ASUHIC0078271		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus subnitens	Casey, 1908					Charles A. Triplehorn	1967						Jack Strong				1961-09-30	1961	9	30	273																					USA	Arizona	Yavapai County		Chino Valley				34.7575	-112.45306	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-14 18:16:13		1	urn:uuid:8a727257-fb27-45dc-a016-772202f2fb52	http://scan-bugs.org/portal/collections/individual/index.php?occid=14660969
14660973	ASU	ASUHIC		PreservedSpecimen	073cc857-a32b-4342-af20-d1cc4e488a94	ASUHIC0078272		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus subnitens	Casey, 1908					Charles A. Triplehorn	1967						Jack Strong				1961-09-30	1961	9	30	273																					USA	Arizona	Yavapai County		Chino Valley				34.7575	-112.45306	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-14 18:16:13		1	urn:uuid:073cc857-a32b-4342-af20-d1cc4e488a94	http://scan-bugs.org/portal/collections/individual/index.php?occid=14660973
14660975	ASU	ASUHIC		PreservedSpecimen	e0837537-8d66-425a-933d-18c8b6ddfad7	ASUHIC0078273		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus subnitens	Casey, 1908					Charles A. Triplehorn	1967						Jack Strong				1961-09-30	1961	9	30	273																					USA	Arizona	Yavapai County		Chino Valley				34.7575	-112.45306	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-14 18:16:13		1	urn:uuid:e0837537-8d66-425a-933d-18c8b6ddfad7	http://scan-bugs.org/portal/collections/individual/index.php?occid=14660975
14660986	ASU	ASUHIC		PreservedSpecimen	189797bc-c016-4036-8240-008ed8468d28	ASUHIC0078274		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus subnitens	Casey, 1908					Charles A. Triplehorn	1967						Jack Strong				1961-09-30	1961	9	30	273																					USA	Arizona	Yavapai County		Chino Valley				34.7575	-112.45306	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-14 18:16:13		1	urn:uuid:189797bc-c016-4036-8240-008ed8468d28	http://scan-bugs.org/portal/collections/individual/index.php?occid=14660986
14660990	ASU	ASUHIC		PreservedSpecimen	99091146-b258-4b9f-a721-521eceff0cfd	ASUHIC0078275		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus subnitens	Casey, 1908					Charles A. Triplehorn	1967						Jack Strong				1961-09-30	1961	9	30	273																					USA	Arizona	Yavapai County		Chino Valley				34.7575	-112.45306	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-14 18:16:13		1	urn:uuid:99091146-b258-4b9f-a721-521eceff0cfd	http://scan-bugs.org/portal/collections/individual/index.php?occid=14660990
14660994	ASU	ASUHIC		PreservedSpecimen	96dddcff-3ae8-4b30-8cfb-a449f19e3335	ASUHIC0078276		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus subnitens	Casey, 1908					Charles A. Triplehorn	1967						Jack Strong				1961-09-30	1961	9	30	273																					USA	Arizona	Yavapai County		Chino Valley				34.7575	-112.45306	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-14 18:16:13		1	urn:uuid:96dddcff-3ae8-4b30-8cfb-a449f19e3335	http://scan-bugs.org/portal/collections/individual/index.php?occid=14660994
14661007	ASU	ASUHIC		PreservedSpecimen	2b3c74a8-c5e1-4783-839c-342381c8b0cb	ASUHIC0078277		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus subnitens	Casey, 1908					Charles A. Triplehorn	1967						H.F. Wickham				0000-08-00							no collection date record																		USA	New Mexico	Colfax County		Prairie near Koehler				36.744569	-104.609312	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-15 14:00:54		1	urn:uuid:2b3c74a8-c5e1-4783-839c-342381c8b0cb	http://scan-bugs.org/portal/collections/individual/index.php?occid=14661007
14661012	ASU	ASUHIC		PreservedSpecimen	57b79eeb-68a2-414e-a38a-ef016f77fc70	ASUHIC0078278		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus subnitens	Casey, 1908					Charles A. Triplehorn	1967						H.F. Wickham				0000-08-00							no collection date record																		USA	New Mexico	Colfax County		Prairie near Koehler				36.744569	-104.609312	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-15 14:00:54		1	urn:uuid:57b79eeb-68a2-414e-a38a-ef016f77fc70	http://scan-bugs.org/portal/collections/individual/index.php?occid=14661012
14661019	ASU	ASUHIC		PreservedSpecimen	38c0cc53-0713-42c7-bdae-0780223ec2f4	ASUHIC0078279		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus subvelutinus	Casey, 1924					Charles A. Triplehorn	1967						E.E. Russell				1927-04-02	1927	4	2	92																					USA	New Mexico	Mora County		Levy				36.08806	-104.68611	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-15 14:28:04		1	urn:uuid:38c0cc53-0713-42c7-bdae-0780223ec2f4	http://scan-bugs.org/portal/collections/individual/index.php?occid=14661019
14661025	ASU	ASUHIC		PreservedSpecimen	5af0dc92-81b3-4730-af4f-129717e905aa	ASUHIC0078280		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus subvelutinus	Casey, 1924					Charles A. Triplehorn	1967						E.E. Russell				1927-04-02	1927	4	2	92																					USA	New Mexico	Mora County		Levy				36.08806	-104.68611	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-15 14:28:04		1	urn:uuid:5af0dc92-81b3-4730-af4f-129717e905aa	http://scan-bugs.org/portal/collections/individual/index.php?occid=14661025
14661044	ASU	ASUHIC		PreservedSpecimen	1916a8d4-95a8-44b3-9508-e2caf3c74f74	ASUHIC0078281		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Metoponium	Casey, 1907	Metoponium				Charles A. Triplehorn	1989						C. Bagnoli				1988-05-03	1988	5	3	124			collected under the bark of a Prosopis juliflora (Sw.) DC. (mesquite) [USDA]																		USA	Arizona	Yuma County		Mittry Lake boat launch				32.82001	-114.46982	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-15 16:31:57		1	urn:uuid:1916a8d4-95a8-44b3-9508-e2caf3c74f74	http://scan-bugs.org/portal/collections/individual/index.php?occid=14661044
14661053	ASU	ASUHIC		PreservedSpecimen	f99d84ad-c3cf-41eb-b471-7e1b90d8790a	ASUHIC0078282		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Metoponium	Casey, 1907	Metoponium				Charles A. Triplehorn	1989						C. Bagnoli				1988-02-28	1988	2	28	59			found under the bark of an Olneya tesota A. Gray (desert ironwood) [USDA]																		USA	Arizona	Yuma County		North end of laguna, Imperial Oasis				32.882674	-114.458747	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-14 18:30:19		1	urn:uuid:f99d84ad-c3cf-41eb-b471-7e1b90d8790a	http://scan-bugs.org/portal/collections/individual/index.php?occid=14661053
14661063	ASU	ASUHIC		PreservedSpecimen	58252d9e-5016-4e5a-82fc-e3ae0a8ebb4e	ASUHIC0078283		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Metoponium	Casey, 1907	Metoponium				Charles A. Triplehorn	1989						C. Bagnoli				1988-02-27	1988	2	27	58			found under a fallen branch of Parkinsonia microphylla Torr. (yellow paloverde) [USDA]																		USA	Arizona	Yuma County		North end of laguna, Imperial Oasis				32.882674	-114.458747	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-14 18:30:19		1	urn:uuid:58252d9e-5016-4e5a-82fc-e3ae0a8ebb4e	http://scan-bugs.org/portal/collections/individual/index.php?occid=14661063
14661068	ASU	ASUHIC		PreservedSpecimen	e8ef9379-b06c-4c3b-9805-f4ee6c566dc3	ASUHIC0078284		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Metoponium	Casey, 1907	Metoponium				Charles A. Triplehorn	1989						C. Bagnoli				1988-02-27	1988	2	27	58			found under a rock near water																		USA	Arizona	Yuma County		North end of laguna, Imperial Oasis				32.882674	-114.458747	WGS84			Christopher Henny		SCAN	requires verification										chenny	2015-04-14 18:30:19		1	urn:uuid:e8ef9379-b06c-4c3b-9805-f4ee6c566dc3	http://scan-bugs.org/portal/collections/individual/index.php?occid=14661068
